Date,Open,High,Low,Close*,Adj Close**,Volume
3-Sep-20,"7,326.76","7,326.93","7,044.82","7,101.38","7,101.38",-
2-Sep-20,"7,282.28","7,373.35","7,265.20","7,358.49","7,358.49",-
1-Sep-20,"7,206.90","7,249.21","7,180.76","7,246.37","7,246.37",-
31-Aug-20,"7,211.47","7,221.83","7,177.81","7,192.11","7,192.11",-
28-Aug-20,"7,179.73","7,209.56","7,158.42","7,207.10","7,207.10",-
27-Aug-20,"7,159.38","7,192.73","7,125.35","7,158.18","7,158.18",-
26-Aug-20,"7,086.68","7,150.52","7,075.00","7,145.77","7,145.77",-
25-Aug-20,"7,057.84","7,074.57","7,037.16","7,073.60","7,073.60",-
24-Aug-20,"7,021.07","7,048.82","7,010.91","7,048.17","7,048.17",-
21-Aug-20,"6,954.39","6,982.97","6,941.00","6,977.27","6,977.27",-
20-Aug-20,"6,901.52","6,963.52","6,889.85","6,952.92","6,952.92",-
19-Aug-20,"6,967.07","6,981.41","6,920.37","6,930.80","6,930.80",-
18-Aug-20,"6,954.69","6,971.02","6,920.08","6,960.30","6,960.30",-
17-Aug-20,"6,940.89","6,954.67","6,937.54","6,943.22","6,943.22",-
14-Aug-20,"6,915.68","6,935.89","6,901.28","6,924.28","6,924.28",-
13-Aug-20,"6,923.97","6,953.27","6,904.49","6,924.96","6,924.96",-
12-Aug-20,"6,886.36","6,952.81","6,886.36","6,937.44","6,937.44",-
11-Aug-20,"6,915.89","6,937.66","6,825.80","6,840.67","6,840.67",-
10-Aug-20,"6,886.50","6,901.10","6,845.07","6,895.59","6,895.59",-
7-Aug-20,"6,853.60","6,879.03","6,830.55","6,876.65","6,876.65",-
6-Aug-20,"6,817.56","6,874.68","6,807.27","6,870.86","6,870.86",-
5-Aug-20,"6,804.89","6,832.09","6,804.89","6,826.22","6,826.22",-
4-Aug-20,"6,748.58","6,783.11","6,741.29","6,782.60","6,782.60",-
3-Aug-20,"6,745.17","6,774.85","6,737.72","6,758.20","6,758.20",-
31-Jul-20,"6,708.41","6,711.95","6,606.32","6,709.81","6,709.81",-
30-Jul-20,"6,628.36","6,667.65","6,572.89","6,658.02","6,658.02",-
29-Jul-20,"6,617.99","6,694.93","6,617.99","6,682.01","6,682.01",-
28-Jul-20,"6,632.45","6,651.76","6,595.32","6,599.97","6,599.97",-
27-Jul-20,"6,602.76","6,647.04","6,591.33","6,642.89","6,642.89",-
24-Jul-20,"6,600.16","6,617.80","6,562.16","6,594.10","6,594.10",-
23-Jul-20,"6,708.82","6,725.83","6,608.63","6,635.04","6,635.04",-
22-Jul-20,"6,673.92","6,724.05","6,670.30","6,717.29","6,717.29",-
21-Jul-20,"6,701.75","6,719.65","6,659.26","6,678.74","6,678.74",-
20-Jul-20,"6,610.96","6,681.34","6,592.38","6,667.45","6,667.45",-
17-Jul-20,"6,610.79","6,629.68","6,573.14","6,611.86","6,611.86",-
16-Jul-20,"6,577.96","6,602.63","6,557.93","6,592.75","6,592.75",-
15-Jul-20,"6,613.88","6,639.09","6,562.23","6,615.07","6,615.07",-
14-Jul-20,"6,439.77","6,562.42","6,412.20","6,555.40","6,555.40",-
13-Jul-20,"6,570.03","6,631.95","6,456.91","6,467.84","6,467.84",-
10-Jul-20,"6,462.20","6,532.45","6,429.00","6,528.96","6,528.96",-
