Date,Open,High,Low,Close*,Adj Close**,Volume
1-Oct-92,489.66,495.69,473.94,493.13,493.13,-
1-Sep-92,488.23,499.61,486.46,491.43,491.43,-
1-Aug-92,497.05,497.05,481.49,485.72,485.72,-
1-Jul-92,481.95,495.87,477.87,495.87,495.87,-
1-Jun-92,486.04,486.04,467.59,476.41,476.41,-
1-May-92,478.45,486.35,476.94,483.6,483.6,-
1-Apr-92,468.16,482.5,457.16,481.25,481.25,-
1-Mar-92,476.66,477.28,466.7,467.52,467.52,-
1-Feb-92,471.68,481.35,470.32,476.79,476.79,-
1-Jan-92,479.84,484.2,470.7,470.7,470.7,-
1-Dec-91,437.67,479.63,433.22,479.63,479.63,-
1-Nov-91,447.2,455.25,430.41,430.41,430.41,-
1-Oct-91,444.08,449.05,430.22,448.48,448.48,-
1-Sep-91,446.39,446.39,437.03,442.53,442.53,-
1-Aug-91,438.89,451.3,428.01,450.06,450.06,-
1-Jul-91,427.73,439.65,422.71,439.65,439.65,-
1-Jun-91,438.38,438.38,419.36,420.07,420.07,-
1-May-91,427.59,440.24,415.43,440.24,440.24,-
1-Apr-91,416.74,438.65,416.74,422.03,422.03,-
1-Mar-91,414.92,422.23,411.08,421.03,421.03,-
1-Feb-91,382.68,413.24,382.68,411.08,411.08,-
1-Jan-91,363.44,383.64,347.02,383.64,383.64,-
1-Dec-90,360,368.91,360,367.63,367.63,-
1-Nov-90,339.35,357.67,338.81,357.67,357.67,-
1-Oct-90,347.3,347.6,326.08,335.95,335.95,-
1-Sep-90,355.32,356.75,331.79,337.39,337.39,-
1-Aug-90,389.22,389.22,337.22,354.65,354.65,-
1-Jul-90,392.81,403.46,386.7,389.89,389.89,-
1-Jun-90,395.94,400.64,384.52,391.14,391.14,-
1-May-90,360.48,393.8,360.48,393.8,393.8,-
1-Apr-90,366.72,373.61,356.88,358.82,358.82,-
1-Mar-90,359.46,371.56,359.46,368,368,-
1-Feb-90,353.68,361.23,349.9,358.5,358.5,-
1-Jan-90,386.16,386.16,347.38,353.94,353.94,-
1-Dec-89,375.52,379.41,367.27,379.41,379.41,-
1-Nov-89,364.01,370.51,355.19,370.51,370.51,-
1-Oct-89,373.59,383.34,355.49,363.11,363.11,-
1-Sep-89,375.78,375.78,364.83,371.74,371.74,-
1-Aug-89,363.77,373.85,361.47,373.25,373.25,-
1-Jul-89,337.19,366.1,337.19,366.1,366.1,-
1-Jun-89,339.25,346.72,335.78,335.78,335.78,-
1-May-89,324.11,338.92,320.74,337.69,337.69,-
1-Apr-89,310.21,324.56,309.21,324.56,324.56,-
1-Mar-89,299.77,313.03,299.77,308.54,308.54,-
1-Feb-89,308.86,311.93,299.56,301.51,301.51,-
1-Jan-89,285.65,309.21,285.65,309.21,309.21,-
1-Dec-88,281.95,289.81,281.31,288.12,288.12,-
1-Nov-88,287.51,287.71,272.6,283.18,283.18,-
1-Oct-88,279.09,291.87,278.35,287.27,287.27,-
1-Sep-88,264.85,280.18,264.85,279.49,279.49,-
1-Aug-88,277.76,278.68,263.18,268.07,268.07,-
1-Jul-88,276.86,281.05,267.76,277.49,277.49,-
1-Jun-88,270.95,280.46,269.56,278.54,278.54,-
1-May-88,264.33,266.32,254.58,266.32,266.32,-
1-Apr-88,258.41,274.11,258.41,264.04,264.04,-
1-Mar-88,269.44,273.27,260.28,261.15,261.15,-
1-Feb-88,255.51,269.48,250.1,269.48,269.48,-
