Date,Open,High,Low,Close,Adj Close,Volume
10-Oct-20,3500.02,3549.85,3440.89,3483.81,3483.81,19268280000.00
3-Oct-20,3367.27,3482.34,3354.54,3477.14,3477.14,19733380000.00
26-Sep-20,3333.90,3397.18,3323.69,3348.42,3348.42,20352550000.00
19-Sep-20,3285.57,3323.35,3209.45,3298.46,3298.46,21547840000.00
12-Sep-20,3363.56,3428.92,3292.40,3319.47,3319.47,24034260000.00
5-Sep-20,3371.88,3425.55,3310.47,3340.97,3340.97,16483130000.00
29-Aug-20,3509.73,3588.11,3349.63,3426.96,3426.96,22040710000.00
22-Aug-20,3418.09,3509.23,3413.13,3508.01,3508.01,18887790000.00
15-Aug-20,3380.86,3399.96,3354.69,3397.16,3397.16,18785350000.00
8-Aug-20,3356.04,3387.89,3326.44,3372.85,3372.85,20016990000.00
1-Aug-20,3288.26,3352.54,3284.53,3351.28,3351.28,22369880000.00
25-Jul-20,3219.84,3272.17,3204.13,3271.12,3271.12,22039370000.00
18-Jul-20,3224.29,3279.99,3200.05,3215.63,3215.63,20959710000.00
11-Jul-20,3205.08,3238.28,3127.66,3224.73,3224.73,21991770000.00
4-Jul-20,3155.29,3186.82,3115.70,3185.04,3185.04,23572210000.00
27-Jun-20,3018.59,3165.81,2999.74,3130.01,3130.01,17793010000.00
20-Jun-20,3094.42,3154.90,3004.63,3009.05,3009.05,27870950000.00
13-Jun-20,2993.76,3155.53,2965.66,3097.74,3097.74,28876100000.00
6-Jun-20,3199.92,3233.13,2984.47,3041.31,3041.31,34241980000.00
30-May-20,3038.78,3211.72,3031.54,3193.93,3193.93,30895920000.00
23-May-20,3004.08,3068.67,2969.75,3044.31,3044.31,24886040000.00
16-May-20,2913.86,2980.29,2913.86,2955.45,2955.45,25246330000.00
9-May-20,2915.46,2945.82,2766.64,2863.70,2863.70,27177120000.00
2-May-20,2815.01,2932.16,2797.85,2929.80,2929.80,24736450000.00
25-Apr-20,2854.65,2954.86,2821.61,2830.71,2830.71,28763560000.00
18-Apr-20,2845.62,2868.98,2727.10,2836.74,2836.74,26476650000.00
11-Apr-20,2782.46,2879.22,2721.17,2874.56,2874.56,27017230000.00
4-Apr-20,2578.28,2818.57,2574.57,2789.82,2789.82,27169090000.00
28-Mar-20,2558.98,2641.39,2447.49,2488.65,2488.65,30804590000.00
21-Mar-20,2290.71,2637.01,2191.86,2541.47,2541.47,37182690000.00
14-Mar-20,2508.59,2562.98,2280.52,2304.92,2304.92,41887220000.00
7-Mar-20,2863.89,2882.59,2478.86,2711.02,2711.02,40521170000.00
29-Feb-20,2974.28,3136.72,2901.54,2972.37,2972.37,29895510000.00
22-Feb-20,3257.61,3259.81,2855.84,2954.22,2954.22,31535270000.00
15-Feb-20,3369.04,3393.52,3328.45,3337.75,3337.75,15253460000.00
8-Feb-20,3318.28,3385.09,3317.77,3380.16,3380.16,18033560000.00
1-Feb-20,3235.66,3347.96,3235.66,3327.71,3327.71,19469980000.00
25-Jan-20,3247.16,3293.47,3214.68,3225.52,3225.52,19249400000.00
18-Jan-20,3321.03,3337.77,3281.53,3295.47,3295.47,15197180000.00
11-Jan-20,3271.13,3329.88,3268.43,3329.62,3329.62,18071600000.00
4-Jan-20,3217.55,3282.99,3214.64,3265.35,3265.35,17666700000.00
28-Dec-19,3240.09,3258.14,3212.03,3234.85,3234.85,12826640000.00
21-Dec-19,3226.05,3247.93,3220.51,3240.02,3240.02,8946500000.00
14-Dec-19,3183.63,3225.65,3183.63,3221.22,3221.22,22078130000.00
7-Dec-19,3141.86,3182.68,3126.09,3168.80,3168.80,17669880000.00
30-Nov-19,3143.85,3150.60,3070.33,3145.91,3145.91,17452390000.00
23-Nov-19,3117.44,3154.26,3117.44,3140.98,3140.98,12883230000.00
16-Nov-19,3117.91,3127.64,3091.41,3110.29,3110.29,18008990000.00
9-Nov-19,3080.33,3120.46,3075.82,3120.46,3120.46,16622540000.00
2-Nov-19,3078.96,3097.77,3065.89,3093.08,3093.08,20734960000.00
26-Oct-19,3032.12,3066.95,3023.19,3066.91,3066.91,18956670000.00
19-Oct-19,2996.48,3027.39,2991.21,3022.55,3022.55,17251350000.00
12-Oct-19,2965.81,3008.29,2962.94,2986.20,2986.20,15500580000.00
5-Oct-19,2944.23,2993.28,2892.66,2970.27,2970.27,15821120000.00
28-Sep-19,2967.07,2992.53,2855.94,2952.01,2952.01,17212640000.00
21-Sep-19,2983.50,3007.98,2945.53,2961.79,2961.79,16694510000.00
14-Sep-19,2996.41,3021.99,2978.57,2992.07,2992.07,20728050000.00
7-Sep-19,2988.43,3020.74,2957.01,3007.39,3007.39,19633130000.00
31-Aug-19,2909.01,2985.86,2891.85,2978.71,2978.71,13689030000.00
24-Aug-19,2866.70,2940.43,2853.05,2926.46,2926.46,15673290000.00
17-Aug-19,2913.48,2939.08,2834.97,2847.11,2847.11,16118550000.00
10-Aug-19,2907.07,2943.31,2825.51,2888.68,2888.68,18553910000.00
3-Aug-19,2898.07,2938.72,2822.12,2918.65,2918.65,20616730000.00
27-Jul-19,3024.47,3025.61,2914.11,2932.05,2932.05,20098430000.00
20-Jul-19,2981.93,3027.98,2976.65,3025.86,3025.86,16649220000.00
13-Jul-19,3017.80,3017.80,2973.09,2976.61,2976.61,15904160000.00
6-Jul-19,2979.77,3013.92,2963.44,3013.77,3013.77,15216580000.00
29-Jun-19,2971.41,2995.84,2952.22,2990.41,2990.41,11118040000.00
22-Jun-19,2951.42,2954.92,2912.99,2941.76,2941.76,18736050000.00
15-Jun-19,2889.75,2964.15,2887.30,2950.46,2950.46,18441710000.00
8-Jun-19,2885.83,2910.61,2874.68,2886.98,2886.98,15783900000.00
1-Jun-19,2751.53,2884.97,2728.81,2873.34,2873.34,17942620000.00
25-May-19,2830.03,2840.51,2750.52,2752.06,2752.06,15076270000.00
18-May-19,2841.94,2868.88,2805.49,2826.06,2826.06,16479450000.00
11-May-19,2840.19,2892.15,2801.43,2859.53,2859.53,16938710000.00
4-May-19,2908.89,2937.32,2825.39,2881.40,2881.40,17602830000.00
27-Apr-19,2940.58,2954.13,2900.50,2945.64,2945.64,17800970000.00
20-Apr-19,2898.78,2939.88,2896.35,2939.88,2939.88,16755720000.00
13-Apr-19,2908.32,2918.00,2891.90,2905.03,2905.03,13599690000.00
6-Apr-19,2888.46,2910.54,2873.33,2907.41,2907.41,15751420000.00
30-Mar-19,2848.63,2893.24,2848.63,2892.74,2892.74,16459900000.00
23-Mar-19,2796.01,2836.03,2785.02,2834.40,2834.40,16914430000.00
16-Mar-19,2822.61,2860.31,2800.47,2800.71,2800.71,18727610000.00
9-Mar-19,2747.61,2830.73,2747.61,2822.48,2822.48,20361870000.00
